center,left,right,steering,throttle,brake,speed
IMG/center_2018_07_10_15_22_07_511.jpg,IMG/left_2018_07_10_15_22_07_511.jpg,IMG/right_2018_07_10_15_22_07_511.jpg,0.2781955,0.5195847,0,30.07992
IMG/center_2018_07_10_15_22_07_578.jpg,IMG/left_2018_07_10_15_22_07_578.jpg,IMG/right_2018_07_10_15_22_07_578.jpg,0.368421,0.283618,0,30.00649
IMG/center_2018_07_10_15_22_07_646.jpg,IMG/left_2018_07_10_15_22_07_646.jpg,IMG/right_2018_07_10_15_22_07_646.jpg,0.368421,0.0933474,0,29.93709
IMG/center_2018_07_10_15_22_07_713.jpg,IMG/left_2018_07_10_15_22_07_713.jpg,IMG/right_2018_07_10_15_22_07_713.jpg,0.3759399,0,0,29.75576
IMG/center_2018_07_10_15_22_07_781.jpg,IMG/left_2018_07_10_15_22_07_781.jpg,IMG/right_2018_07_10_15_22_07_781.jpg,0.3834586,0,0,29.48992
IMG/center_2018_07_10_15_22_07_848.jpg,IMG/left_2018_07_10_15_22_07_848.jpg,IMG/right_2018_07_10_15_22_07_848.jpg,0.3834586,0,0,29.29583
IMG/center_2018_07_10_15_22_07_915.jpg,IMG/left_2018_07_10_15_22_07_915.jpg,IMG/right_2018_07_10_15_22_07_915.jpg,0.3834586,0,0,29.10554
IMG/center_2018_07_10_15_22_07_984.jpg,IMG/left_2018_07_10_15_22_07_984.jpg,IMG/right_2018_07_10_15_22_07_984.jpg,0.4135338,0,0,28.85001
IMG/center_2018_07_10_15_22_08_052.jpg,IMG/left_2018_07_10_15_22_08_052.jpg,IMG/right_2018_07_10_15_22_08_052.jpg,0.4360902,0,0,28.64998
IMG/center_2018_07_10_15_22_08_119.jpg,IMG/left_2018_07_10_15_22_08_119.jpg,IMG/right_2018_07_10_15_22_08_119.jpg,0.4360902,0,0,28.39348
IMG/center_2018_07_10_15_22_08_186.jpg,IMG/left_2018_07_10_15_22_08_186.jpg,IMG/right_2018_07_10_15_22_08_186.jpg,0.4360902,0,0,28.20641
IMG/center_2018_07_10_15_22_08_253.jpg,IMG/left_2018_07_10_15_22_08_253.jpg,IMG/right_2018_07_10_15_22_08_253.jpg,0.4360902,0,0,28.02255
IMG/center_2018_07_10_15_22_08_324.jpg,IMG/left_2018_07_10_15_22_08_324.jpg,IMG/right_2018_07_10_15_22_08_324.jpg,0.4360902,0,0,27.78115
IMG/center_2018_07_10_15_22_08_395.jpg,IMG/left_2018_07_10_15_22_08_395.jpg,IMG/right_2018_07_10_15_22_08_395.jpg,0.406015,0,0,27.609
IMG/center_2018_07_10_15_22_08_465.jpg,IMG/left_2018_07_10_15_22_08_465.jpg,IMG/right_2018_07_10_15_22_08_465.jpg,0.3533835,0,0,27.39337
IMG/center_2018_07_10_15_22_08_533.jpg,IMG/left_2018_07_10_15_22_08_533.jpg,IMG/right_2018_07_10_15_22_08_533.jpg,0.3458647,0,0,27.23158
IMG/center_2018_07_10_15_22_08_604.jpg,IMG/left_2018_07_10_15_22_08_604.jpg,IMG/right_2018_07_10_15_22_08_604.jpg,0.3007519,0,0,27.01876
IMG/center_2018_07_10_15_22_08_672.jpg,IMG/left_2018_07_10_15_22_08_672.jpg,IMG/right_2018_07_10_15_22_08_672.jpg,0.2406015,0,0,26.86561
IMG/center_2018_07_10_15_22_08_740.jpg,IMG/left_2018_07_10_15_22_08_740.jpg,IMG/right_2018_07_10_15_22_08_740.jpg,0.2406015,0,0,26.65827
IMG/center_2018_07_10_15_22_08_807.jpg,IMG/left_2018_07_10_15_22_08_807.jpg,IMG/right_2018_07_10_15_22_08_807.jpg,0.2406015,0,0,26.50069
IMG/center_2018_07_10_15_22_08_876.jpg,IMG/left_2018_07_10_15_22_08_876.jpg,IMG/right_2018_07_10_15_22_08_876.jpg,0.2406015,0,0,26.3422
IMG/center_2018_07_10_15_22_08_947.jpg,IMG/left_2018_07_10_15_22_08_947.jpg,IMG/right_2018_07_10_15_22_08_947.jpg,0.06766918,0,0,26.13566
IMG/center_2018_07_10_15_22_09_017.jpg,IMG/left_2018_07_10_15_22_09_017.jpg,IMG/right_2018_07_10_15_22_09_017.jpg,0.06766918,0,0,25.9805
IMG/center_2018_07_10_15_22_09_084.jpg,IMG/left_2018_07_10_15_22_09_084.jpg,IMG/right_2018_07_10_15_22_09_084.jpg,0.06766918,0,0,25.77415
IMG/center_2018_07_10_15_22_09_152.jpg,IMG/left_2018_07_10_15_22_09_152.jpg,IMG/right_2018_07_10_15_22_09_152.jpg,0.06766918,0,0,25.61995
IMG/center_2018_07_10_15_22_09_221.jpg,IMG/left_2018_07_10_15_22_09_221.jpg,IMG/right_2018_07_10_15_22_09_221.jpg,0.06766918,0,0,25.41443
IMG/center_2018_07_10_15_22_09_290.jpg,IMG/left_2018_07_10_15_22_09_290.jpg,IMG/right_2018_07_10_15_22_09_290.jpg,0.06766918,0,0,25.2605
IMG/center_2018_07_10_15_22_09_361.jpg,IMG/left_2018_07_10_15_22_09_361.jpg,IMG/right_2018_07_10_15_22_09_361.jpg,-0.007518797,0,0,25.05579
IMG/center_2018_07_10_15_22_09_428.jpg,IMG/left_2018_07_10_15_22_09_428.jpg,IMG/right_2018_07_10_15_22_09_428.jpg,-0.007518797,0,0,24.90296
IMG/center_2018_07_10_15_22_09_498.jpg,IMG/left_2018_07_10_15_22_09_498.jpg,IMG/right_2018_07_10_15_22_09_498.jpg,-0.007518797,0,0,24.70039
IMG/center_2018_07_10_15_22_09_568.jpg,IMG/left_2018_07_10_15_22_09_568.jpg,IMG/right_2018_07_10_15_22_09_568.jpg,-0.06766918,0,0,24.5464
IMG/center_2018_07_10_15_22_09_637.jpg,IMG/left_2018_07_10_15_22_09_637.jpg,IMG/right_2018_07_10_15_22_09_637.jpg,-0.06766918,0,0,24.39447
IMG/center_2018_07_10_15_22_09_706.jpg,IMG/left_2018_07_10_15_22_09_706.jpg,IMG/right_2018_07_10_15_22_09_706.jpg,-0.06766918,0,0,24.19494
IMG/center_2018_07_10_15_22_09_776.jpg,IMG/left_2018_07_10_15_22_09_776.jpg,IMG/right_2018_07_10_15_22_09_776.jpg,-0.06766918,0,0,24.04735
IMG/center_2018_07_10_15_22_09_847.jpg,IMG/left_2018_07_10_15_22_09_847.jpg,IMG/right_2018_07_10_15_22_09_847.jpg,-0.06766918,0,0,23.85238
IMG/center_2018_07_10_15_22_09_918.jpg,IMG/left_2018_07_10_15_22_09_918.jpg,IMG/right_2018_07_10_15_22_09_918.jpg,-0.06766918,0,0,23.65928
IMG/center_2018_07_10_15_22_09_988.jpg,IMG/left_2018_07_10_15_22_09_988.jpg,IMG/right_2018_07_10_15_22_09_988.jpg,-0.06766918,0,0,23.51583
IMG/center_2018_07_10_15_22_10_058.jpg,IMG/left_2018_07_10_15_22_10_058.jpg,IMG/right_2018_07_10_15_22_10_058.jpg,-0.06766918,0,0,23.32637
IMG/center_2018_07_10_15_22_10_128.jpg,IMG/left_2018_07_10_15_22_10_128.jpg,IMG/right_2018_07_10_15_22_10_128.jpg,-0.06766918,0,0,23.1854
IMG/center_2018_07_10_15_22_10_200.jpg,IMG/left_2018_07_10_15_22_10_200.jpg,IMG/right_2018_07_10_15_22_10_200.jpg,-0.06766918,0,0,22.9989
IMG/center_2018_07_10_15_22_10_269.jpg,IMG/left_2018_07_10_15_22_10_269.jpg,IMG/right_2018_07_10_15_22_10_269.jpg,-0.03759398,0,0,22.86042
IMG/center_2018_07_10_15_22_10_341.jpg,IMG/left_2018_07_10_15_22_10_341.jpg,IMG/right_2018_07_10_15_22_10_341.jpg,-0.03007519,0,0,22.67709
IMG/center_2018_07_10_15_22_10_408.jpg,IMG/left_2018_07_10_15_22_10_408.jpg,IMG/right_2018_07_10_15_22_10_408.jpg,-0.03007519,0,0,22.54068
IMG/center_2018_07_10_15_22_10_476.jpg,IMG/left_2018_07_10_15_22_10_476.jpg,IMG/right_2018_07_10_15_22_10_476.jpg,-0.007518797,0,0,22.40521
IMG/center_2018_07_10_15_22_10_545.jpg,IMG/left_2018_07_10_15_22_10_545.jpg,IMG/right_2018_07_10_15_22_10_545.jpg,0.02255639,0,0,22.225
IMG/center_2018_07_10_15_22_10_613.jpg,IMG/left_2018_07_10_15_22_10_613.jpg,IMG/right_2018_07_10_15_22_10_613.jpg,0.02255639,0,0,22.09065
IMG/center_2018_07_10_15_22_10_684.jpg,IMG/left_2018_07_10_15_22_10_684.jpg,IMG/right_2018_07_10_15_22_10_684.jpg,0.02255639,0,0,21.9133
IMG/center_2018_07_10_15_22_10_751.jpg,IMG/left_2018_07_10_15_22_10_751.jpg,IMG/right_2018_07_10_15_22_10_751.jpg,0.02255639,0,0,21.78154
IMG/center_2018_07_10_15_22_10_819.jpg,IMG/left_2018_07_10_15_22_10_819.jpg,IMG/right_2018_07_10_15_22_10_819.jpg,0.02255639,0,0,21.60717
IMG/center_2018_07_10_15_22_10_889.jpg,IMG/left_2018_07_10_15_22_10_889.jpg,IMG/right_2018_07_10_15_22_10_889.jpg,0.02255639,0,0,21.47733
IMG/center_2018_07_10_15_22_10_960.jpg,IMG/left_2018_07_10_15_22_10_960.jpg,IMG/right_2018_07_10_15_22_10_960.jpg,0.02255639,0,0,21.30544
IMG/center_2018_07_10_15_22_11_027.jpg,IMG/left_2018_07_10_15_22_11_027.jpg,IMG/right_2018_07_10_15_22_11_027.jpg,0.02255639,0,0,21.17743
IMG/center_2018_07_10_15_22_11_096.jpg,IMG/left_2018_07_10_15_22_11_096.jpg,IMG/right_2018_07_10_15_22_11_096.jpg,0.02255639,0,0,21.05018
IMG/center_2018_07_10_15_22_11_163.jpg,IMG/left_2018_07_10_15_22_11_163.jpg,IMG/right_2018_07_10_15_22_11_163.jpg,0.02255639,0,0,20.88168
IMG/center_2018_07_10_15_22_11_233.jpg,IMG/left_2018_07_10_15_22_11_233.jpg,IMG/right_2018_07_10_15_22_11_233.jpg,0.02255639,0,0,20.75639
IMG/center_2018_07_10_15_22_11_301.jpg,IMG/left_2018_07_10_15_22_11_301.jpg,IMG/right_2018_07_10_15_22_11_301.jpg,0.02255639,0,0,20.59048
IMG/center_2018_07_10_15_22_11_368.jpg,IMG/left_2018_07_10_15_22_11_368.jpg,IMG/right_2018_07_10_15_22_11_368.jpg,0.02255639,0,0,20.4669
IMG/center_2018_07_10_15_22_11_439.jpg,IMG/left_2018_07_10_15_22_11_439.jpg,IMG/right_2018_07_10_15_22_11_439.jpg,0.02255639,0,0,20.30324
IMG/center_2018_07_10_15_22_11_509.jpg,IMG/left_2018_07_10_15_22_11_509.jpg,IMG/right_2018_07_10_15_22_11_509.jpg,0.02255639,0,0,20.18139
IMG/center_2018_07_10_15_22_11_577.jpg,IMG/left_2018_07_10_15_22_11_577.jpg,IMG/right_2018_07_10_15_22_11_577.jpg,0.02255639,0,0,20.06037
IMG/center_2018_07_10_15_22_11_646.jpg,IMG/left_2018_07_10_15_22_11_646.jpg,IMG/right_2018_07_10_15_22_11_646.jpg,0.02255639,0,0,19.9001
IMG/center_2018_07_10_15_22_11_713.jpg,IMG/left_2018_07_10_15_22_11_713.jpg,IMG/right_2018_07_10_15_22_11_713.jpg,0.02255639,0,0,19.78053
IMG/center_2018_07_10_15_22_11_781.jpg,IMG/left_2018_07_10_15_22_11_781.jpg,IMG/right_2018_07_10_15_22_11_781.jpg,0.02255639,0,0,19.62195
IMG/center_2018_07_10_15_22_11_849.jpg,IMG/left_2018_07_10_15_22_11_849.jpg,IMG/right_2018_07_10_15_22_11_849.jpg,0.02255639,0,0,19.5038
IMG/center_2018_07_10_15_22_11_919.jpg,IMG/left_2018_07_10_15_22_11_919.jpg,IMG/right_2018_07_10_15_22_11_919.jpg,0.02255639,0,0,19.34741
IMG/center_2018_07_10_15_22_11_987.jpg,IMG/left_2018_07_10_15_22_11_987.jpg,IMG/right_2018_07_10_15_22_11_987.jpg,0.02255639,0,0,19.23096
IMG/center_2018_07_10_15_22_12_056.jpg,IMG/left_2018_07_10_15_22_12_056.jpg,IMG/right_2018_07_10_15_22_12_056.jpg,0.02255639,0,0,19.11505
IMG/center_2018_07_10_15_22_12_124.jpg,IMG/left_2018_07_10_15_22_12_124.jpg,IMG/right_2018_07_10_15_22_12_124.jpg,0.02255639,0,0,18.96149
IMG/center_2018_07_10_15_22_12_194.jpg,IMG/left_2018_07_10_15_22_12_194.jpg,IMG/right_2018_07_10_15_22_12_194.jpg,0.02255639,0,0,18.84712
IMG/center_2018_07_10_15_22_12_266.jpg,IMG/left_2018_07_10_15_22_12_266.jpg,IMG/right_2018_07_10_15_22_12_266.jpg,0.02255639,0,0,18.69565
IMG/center_2018_07_10_15_22_12_336.jpg,IMG/left_2018_07_10_15_22_12_336.jpg,IMG/right_2018_07_10_15_22_12_336.jpg,0.02255639,0,0,18.58259
IMG/center_2018_07_10_15_22_12_404.jpg,IMG/left_2018_07_10_15_22_12_404.jpg,IMG/right_2018_07_10_15_22_12_404.jpg,0.02255639,0.1178501,0,18.46249
IMG/center_2018_07_10_15_22_12_473.jpg,IMG/left_2018_07_10_15_22_12_473.jpg,IMG/right_2018_07_10_15_22_12_473.jpg,0.02255639,0.3019016,0,18.49805
IMG/center_2018_07_10_15_22_12_541.jpg,IMG/left_2018_07_10_15_22_12_541.jpg,IMG/right_2018_07_10_15_22_12_541.jpg,0.02255639,0.5462772,0,18.7484
IMG/center_2018_07_10_15_22_12_611.jpg,IMG/left_2018_07_10_15_22_12_611.jpg,IMG/right_2018_07_10_15_22_12_611.jpg,0.02255639,0.7254711,0,19.15253
IMG/center_2018_07_10_15_22_12_679.jpg,IMG/left_2018_07_10_15_22_12_679.jpg,IMG/right_2018_07_10_15_22_12_679.jpg,0.02255639,0.9594331,0,19.82081
IMG/center_2018_07_10_15_22_12_747.jpg,IMG/left_2018_07_10_15_22_12_747.jpg,IMG/right_2018_07_10_15_22_12_747.jpg,0.02255639,1,0,20.33966
IMG/center_2018_07_10_15_22_12_816.jpg,IMG/left_2018_07_10_15_22_12_816.jpg,IMG/right_2018_07_10_15_22_12_816.jpg,0.02255639,0.8738786,0,20.99531
IMG/center_2018_07_10_15_22_12_887.jpg,IMG/left_2018_07_10_15_22_12_887.jpg,IMG/right_2018_07_10_15_22_12_887.jpg,0.04511278,0.6353562,0,21.56751
IMG/center_2018_07_10_15_22_12_956.jpg,IMG/left_2018_07_10_15_22_12_956.jpg,IMG/right_2018_07_10_15_22_12_956.jpg,0.05263158,0.4564945,0,21.76925
IMG/center_2018_07_10_15_22_13_024.jpg,IMG/left_2018_07_10_15_22_13_024.jpg,IMG/right_2018_07_10_15_22_13_024.jpg,0.06015037,0.226803,0,21.92892
IMG/center_2018_07_10_15_22_13_093.jpg,IMG/left_2018_07_10_15_22_13_093.jpg,IMG/right_2018_07_10_15_22_13_093.jpg,0.08270676,0.03980746,0,21.96202
IMG/center_2018_07_10_15_22_13_163.jpg,IMG/left_2018_07_10_15_22_13_163.jpg,IMG/right_2018_07_10_15_22_13_163.jpg,0.08270676,0,0,21.80309
IMG/center_2018_07_10_15_22_13_232.jpg,IMG/left_2018_07_10_15_22_13_232.jpg,IMG/right_2018_07_10_15_22_13_232.jpg,0.08270676,0,0,21.52951
IMG/center_2018_07_10_15_22_13_302.jpg,IMG/left_2018_07_10_15_22_13_302.jpg,IMG/right_2018_07_10_15_22_13_302.jpg,0.08270676,0,0,21.30601
IMG/center_2018_07_10_15_22_13_370.jpg,IMG/left_2018_07_10_15_22_13_370.jpg,IMG/right_2018_07_10_15_22_13_370.jpg,0.08270676,0,0,21.4391
IMG/center_2018_07_10_15_22_13_437.jpg,IMG/left_2018_07_10_15_22_13_437.jpg,IMG/right_2018_07_10_15_22_13_437.jpg,0.05263158,0,0,21.02097
IMG/center_2018_07_10_15_22_13_504.jpg,IMG/left_2018_07_10_15_22_13_504.jpg,IMG/right_2018_07_10_15_22_13_504.jpg,0.02255639,0,0,20.84645
IMG/center_2018_07_10_15_22_13_572.jpg,IMG/left_2018_07_10_15_22_13_572.jpg,IMG/right_2018_07_10_15_22_13_572.jpg,0.02255639,0,0,21.02186
IMG/center_2018_07_10_15_22_13_640.jpg,IMG/left_2018_07_10_15_22_13_640.jpg,IMG/right_2018_07_10_15_22_13_640.jpg,0.02255639,0,0,20.85632
IMG/center_2018_07_10_15_22_13_708.jpg,IMG/left_2018_07_10_15_22_13_708.jpg,IMG/right_2018_07_10_15_22_13_708.jpg,0.02255639,0,0,20.4168
IMG/center_2018_07_10_15_22_13_775.jpg,IMG/left_2018_07_10_15_22_13_775.jpg,IMG/right_2018_07_10_15_22_13_775.jpg,0.02255639,0,0,20.61055
IMG/center_2018_07_10_15_22_13_846.jpg,IMG/left_2018_07_10_15_22_13_846.jpg,IMG/right_2018_07_10_15_22_13_846.jpg,0.02255639,0,0,20.44863
IMG/center_2018_07_10_15_22_13_917.jpg,IMG/left_2018_07_10_15_22_13_917.jpg,IMG/right_2018_07_10_15_22_13_917.jpg,0.02255639,0,0,19.99424
IMG/center_2018_07_10_15_22_13_987.jpg,IMG/left_2018_07_10_15_22_13_987.jpg,IMG/right_2018_07_10_15_22_13_987.jpg,0.02255639,0,0,19.82657
IMG/center_2018_07_10_15_22_14_055.jpg,IMG/left_2018_07_10_15_22_14_055.jpg,IMG/right_2018_07_10_15_22_14_055.jpg,0.007518797,0,0,20.05184
IMG/center_2018_07_10_15_22_14_124.jpg,IMG/left_2018_07_10_15_22_14_124.jpg,IMG/right_2018_07_10_15_22_14_124.jpg,-0.03007519,0,0,19.89639
IMG/center_2018_07_10_15_22_14_194.jpg,IMG/left_2018_07_10_15_22_14_194.jpg,IMG/right_2018_07_10_15_22_14_194.jpg,-0.03759398,0,0,19.40581
IMG/center_2018_07_10_15_22_14_266.jpg,IMG/left_2018_07_10_15_22_14_266.jpg,IMG/right_2018_07_10_15_22_14_266.jpg,-0.03759398,0.1374552,0,19.28035
IMG/center_2018_07_10_15_22_14_334.jpg,IMG/left_2018_07_10_15_22_14_334.jpg,IMG/right_2018_07_10_15_22_14_334.jpg,-0.03759398,0.3184676,0,19.68282
IMG/center_2018_07_10_15_22_14_404.jpg,IMG/left_2018_07_10_15_22_14_404.jpg,IMG/right_2018_07_10_15_22_14_404.jpg,-0.03759398,0.5543211,0,19.91908
IMG/center_2018_07_10_15_22_14_473.jpg,IMG/left_2018_07_10_15_22_14_473.jpg,IMG/right_2018_07_10_15_22_14_473.jpg,-0.03759398,0.735563,0,20.04462
IMG/center_2018_07_10_15_22_14_541.jpg,IMG/left_2018_07_10_15_22_14_541.jpg,IMG/right_2018_07_10_15_22_14_541.jpg,-0.03759398,0.494415,0,20.49749
IMG/center_2018_07_10_15_22_14_608.jpg,IMG/left_2018_07_10_15_22_14_608.jpg,IMG/right_2018_07_10_15_22_14_608.jpg,-0.03759398,0.3161541,0,20.87002
IMG/center_2018_07_10_15_22_14_676.jpg,IMG/left_2018_07_10_15_22_14_676.jpg,IMG/right_2018_07_10_15_22_14_676.jpg,-0.03759398,0.1364705,0,20.66448
IMG/center_2018_07_10_15_22_14_743.jpg,IMG/left_2018_07_10_15_22_14_743.jpg,IMG/right_2018_07_10_15_22_14_743.jpg,-0.03759398,0,0,20.50608
IMG/center_2018_07_10_15_22_14_813.jpg,IMG/left_2018_07_10_15_22_14_813.jpg,IMG/right_2018_07_10_15_22_14_813.jpg,-0.03759398,0,0,20.69148
IMG/center_2018_07_10_15_22_14_884.jpg,IMG/left_2018_07_10_15_22_14_884.jpg,IMG/right_2018_07_10_15_22_14_884.jpg,-0.03759398,0,0,20.52937
IMG/center_2018_07_10_15_22_14_954.jpg,IMG/left_2018_07_10_15_22_14_954.jpg,IMG/right_2018_07_10_15_22_14_954.jpg,-0.03759398,0,0,20.07947
IMG/center_2018_07_10_15_22_15_025.jpg,IMG/left_2018_07_10_15_22_15_025.jpg,IMG/right_2018_07_10_15_22_15_025.jpg,-0.03759398,0,0,19.91132
IMG/center_2018_07_10_15_22_15_096.jpg,IMG/left_2018_07_10_15_22_15_096.jpg,IMG/right_2018_07_10_15_22_15_096.jpg,-0.03759398,0,0,20.13039
IMG/center_2018_07_10_15_22_15_166.jpg,IMG/left_2018_07_10_15_22_15_166.jpg,IMG/right_2018_07_10_15_22_15_166.jpg,-0.03759398,0,0,19.97442
IMG/center_2018_07_10_15_22_15_234.jpg,IMG/left_2018_07_10_15_22_15_234.jpg,IMG/right_2018_07_10_15_22_15_234.jpg,-0.03759398,0,0,19.49217
IMG/center_2018_07_10_15_22_15_305.jpg,IMG/left_2018_07_10_15_22_15_305.jpg,IMG/right_2018_07_10_15_22_15_305.jpg,-0.03759398,0,0,19.32343
IMG/center_2018_07_10_15_22_15_374.jpg,IMG/left_2018_07_10_15_22_15_374.jpg,IMG/right_2018_07_10_15_22_15_374.jpg,-0.03759398,0,0,19.59691
IMG/center_2018_07_10_15_22_15_442.jpg,IMG/left_2018_07_10_15_22_15_442.jpg,IMG/right_2018_07_10_15_22_15_442.jpg,-0.03759398,0,0,19.45069
IMG/center_2018_07_10_15_22_15_512.jpg,IMG/left_2018_07_10_15_22_15_512.jpg,IMG/right_2018_07_10_15_22_15_512.jpg,-0.03759398,0,0,18.89793
IMG/center_2018_07_10_15_22_15_580.jpg,IMG/left_2018_07_10_15_22_15_580.jpg,IMG/right_2018_07_10_15_22_15_580.jpg,-0.03759398,0,0,18.73203
IMG/center_2018_07_10_15_22_15_647.jpg,IMG/left_2018_07_10_15_22_15_647.jpg,IMG/right_2018_07_10_15_22_15_647.jpg,-0.03759398,0,0,19.08336
IMG/center_2018_07_10_15_22_15_715.jpg,IMG/left_2018_07_10_15_22_15_715.jpg,IMG/right_2018_07_10_15_22_15_715.jpg,-0.03759398,0,0,18.49168
IMG/center_2018_07_10_15_22_15_784.jpg,IMG/left_2018_07_10_15_22_15_784.jpg,IMG/right_2018_07_10_15_22_15_784.jpg,-0.03759398,0,0,18.33523
IMG/center_2018_07_10_15_22_15_854.jpg,IMG/left_2018_07_10_15_22_15_854.jpg,IMG/right_2018_07_10_15_22_15_854.jpg,-0.03759398,0,0,18.71264
IMG/center_2018_07_10_15_22_15_924.jpg,IMG/left_2018_07_10_15_22_15_924.jpg,IMG/right_2018_07_10_15_22_15_924.jpg,-0.04511278,0,0,18.56556
IMG/center_2018_07_10_15_22_15_992.jpg,IMG/left_2018_07_10_15_22_15_992.jpg,IMG/right_2018_07_10_15_22_15_992.jpg,-0.04511278,0,0,17.95175
IMG/center_2018_07_10_15_22_16_061.jpg,IMG/left_2018_07_10_15_22_16_061.jpg,IMG/right_2018_07_10_15_22_16_061.jpg,-0.04511278,0,0,17.80093
IMG/center_2018_07_10_15_22_16_128.jpg,IMG/left_2018_07_10_15_22_16_128.jpg,IMG/right_2018_07_10_15_22_16_128.jpg,-0.04511278,0,0,18.20217
IMG/center_2018_07_10_15_22_16_198.jpg,IMG/left_2018_07_10_15_22_16_198.jpg,IMG/right_2018_07_10_15_22_16_198.jpg,-0.04511278,0,0,18.05863
IMG/center_2018_07_10_15_22_16_268.jpg,IMG/left_2018_07_10_15_22_16_268.jpg,IMG/right_2018_07_10_15_22_16_268.jpg,-0.04511278,0,0,17.43054
IMG/center_2018_07_10_15_22_16_334.jpg,IMG/left_2018_07_10_15_22_16_334.jpg,IMG/right_2018_07_10_15_22_16_334.jpg,-0.04511278,0,0,17.84534
IMG/center_2018_07_10_15_22_16_402.jpg,IMG/left_2018_07_10_15_22_16_402.jpg,IMG/right_2018_07_10_15_22_16_402.jpg,-0.04511278,0.04488151,0,17.70195
IMG/center_2018_07_10_15_22_16_469.jpg,IMG/left_2018_07_10_15_22_16_469.jpg,IMG/right_2018_07_10_15_22_16_469.jpg,-0.04511278,0.2330999,0,17.1881
IMG/center_2018_07_10_15_22_16_539.jpg,IMG/left_2018_07_10_15_22_16_539.jpg,IMG/right_2018_07_10_15_22_16_539.jpg,-0.04511278,0.4650701,0,17.44068
IMG/center_2018_07_10_15_22_16_606.jpg,IMG/left_2018_07_10_15_22_16_606.jpg,IMG/right_2018_07_10_15_22_16_606.jpg,-0.04511278,0.6452699,0,18.11871
IMG/center_2018_07_10_15_22_16_676.jpg,IMG/left_2018_07_10_15_22_16_676.jpg,IMG/right_2018_07_10_15_22_16_676.jpg,-0.04511278,0.8237624,0,18.27348
IMG/center_2018_07_10_15_22_16_746.jpg,IMG/left_2018_07_10_15_22_16_746.jpg,IMG/right_2018_07_10_15_22_16_746.jpg,-0.04511278,1,0,19.09159
IMG/center_2018_07_10_15_22_16_814.jpg,IMG/left_2018_07_10_15_22_16_814.jpg,IMG/right_2018_07_10_15_22_16_814.jpg,-0.04511278,1,0,19.84448
IMG/center_2018_07_10_15_22_16_885.jpg,IMG/left_2018_07_10_15_22_16_885.jpg,IMG/right_2018_07_10_15_22_16_885.jpg,-0.04511278,1,0,20.63955
IMG/center_2018_07_10_15_22_16_953.jpg,IMG/left_2018_07_10_15_22_16_953.jpg,IMG/right_2018_07_10_15_22_16_953.jpg,-0.04511278,0.8592665,0,21.11762
IMG/center_2018_07_10_15_22_17_022.jpg,IMG/left_2018_07_10_15_22_17_022.jpg,IMG/right_2018_07_10_15_22_17_022.jpg,-0.04511278,0.6215342,0,21.6672
IMG/center_2018_07_10_15_22_17_091.jpg,IMG/left_2018_07_10_15_22_17_091.jpg,IMG/right_2018_07_10_15_22_17_091.jpg,-0.04511278,0.4327117,0,21.99837
IMG/center_2018_07_10_15_22_17_161.jpg,IMG/left_2018_07_10_15_22_17_161.jpg,IMG/right_2018_07_10_15_22_17_161.jpg,-0.04511278,0.1939586,0,22.13158
IMG/center_2018_07_10_15_22_17_228.jpg,IMG/left_2018_07_10_15_22_17_228.jpg,IMG/right_2018_07_10_15_22_17_228.jpg,-0.04511278,0.01500695,0,22.00042
IMG/center_2018_07_10_15_22_17_295.jpg,IMG/left_2018_07_10_15_22_17_295.jpg,IMG/right_2018_07_10_15_22_17_295.jpg,-0.04511278,0,0,21.96099
IMG/center_2018_07_10_15_22_17_364.jpg,IMG/left_2018_07_10_15_22_17_364.jpg,IMG/right_2018_07_10_15_22_17_364.jpg,-0.03007519,0,0,21.81352
IMG/center_2018_07_10_15_22_17_434.jpg,IMG/left_2018_07_10_15_22_17_434.jpg,IMG/right_2018_07_10_15_22_17_434.jpg,-0.03007519,0,0,21.47836
IMG/center_2018_07_10_15_22_17_500.jpg,IMG/left_2018_07_10_15_22_17_500.jpg,IMG/right_2018_07_10_15_22_17_500.jpg,-0.03007519,0,0,21.27264
IMG/center_2018_07_10_15_22_17_567.jpg,IMG/left_2018_07_10_15_22_17_567.jpg,IMG/right_2018_07_10_15_22_17_567.jpg,-0.03007519,0,0,21.4238
IMG/center_2018_07_10_15_22_17_634.jpg,IMG/left_2018_07_10_15_22_17_634.jpg,IMG/right_2018_07_10_15_22_17_634.jpg,-0.03007519,0,0,21.0024
IMG/center_2018_07_10_15_22_17_704.jpg,IMG/left_2018_07_10_15_22_17_704.jpg,IMG/right_2018_07_10_15_22_17_704.jpg,-0.03007519,0,0,20.82813
IMG/center_2018_07_10_15_22_17_772.jpg,IMG/left_2018_07_10_15_22_17_772.jpg,IMG/right_2018_07_10_15_22_17_772.jpg,-0.03007519,0,0,21.0043
IMG/center_2018_07_10_15_22_17_841.jpg,IMG/left_2018_07_10_15_22_17_841.jpg,IMG/right_2018_07_10_15_22_17_841.jpg,-0.03007519,0,0,20.83863
IMG/center_2018_07_10_15_22_17_909.jpg,IMG/left_2018_07_10_15_22_17_909.jpg,IMG/right_2018_07_10_15_22_17_909.jpg,-0.03007519,0,0,20.39857
IMG/center_2018_07_10_15_22_17_977.jpg,IMG/left_2018_07_10_15_22_17_977.jpg,IMG/right_2018_07_10_15_22_17_977.jpg,-0.03007519,0,0,20.59304
